epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,15693,1.86417,0.97861,1.10362,0.90898,0.90196,0.93542,0.44212,1.84339,0.90785,1.10606,0.0012773,0.0012773,0.0012773
148,15789.7,1.78908,0.90294,1.07498,0.93086,0.95098,0.95524,0.43106,1.8183,0.87179,1.10903,0.00127235,0.00127235,0.00127235
149,15887,1.83812,0.90749,1.10438,0.81258,0.84314,0.87151,0.39179,1.89998,1.17479,1.14022,0.0012674,0.0012674,0.0012674
150,15983.8,1.86798,0.9298,1.09528,0.92026,0.90512,0.92743,0.42208,1.84396,0.87691,1.10749,0.00126245,0.00126245,0.00126245
151,16080.3,1.86756,0.93212,1.07523,0.92817,0.92157,0.94771,0.41377,1.90641,0.93089,1.12854,0.0012575,0.0012575,0.0012575
152,16177.1,1.78543,0.91308,1.06665,0.85023,0.91176,0.90513,0.38442,1.92895,0.96236,1.13672,0.00125255,0.00125255,0.00125255
153,16274.5,1.79777,0.92279,1.07154,0.95939,0.92647,0.93592,0.41492,1.8355,0.89834,1.10956,0.0012476,0.0012476,0.0012476
154,16372.2,1.8514,0.91697,1.10081,0.93234,0.91176,0.94988,0.44611,1.79461,0.88552,1.10577,0.00124265,0.00124265,0.00124265
155,16469.3,1.81879,0.93261,1.09687,0.91521,0.88235,0.91756,0.42844,1.84909,0.9381,1.10683,0.0012377,0.0012377,0.0012377
156,16564.9,1.85316,0.91001,1.08982,0.8887,0.91176,0.92973,0.42531,1.84751,0.86316,1.11729,0.00123275,0.00123275,0.00123275
157,16669.3,1.85357,0.90665,1.1073,0.62861,0.69608,0.66601,0.27669,1.98484,1.36412,1.17607,0.0012278,0.0012278,0.0012278
158,16766.4,1.75918,0.87979,1.06777,0.7142,0.85294,0.83664,0.37102,1.88433,1.0649,1.12871,0.00122285,0.00122285,0.00122285
159,16862.3,1.83604,0.89351,1.09831,0.90836,0.89216,0.91595,0.41876,1.89335,0.92088,1.12703,0.0012179,0.0012179,0.0012179
160,16958.1,1.81317,0.9114,1.08084,0.9488,0.9085,0.94433,0.42891,1.86288,0.85444,1.12428,0.00121295,0.00121295,0.00121295
161,17054.2,1.782,0.89682,1.08429,0.91441,0.91176,0.9434,0.41284,1.83511,0.89399,1.1153,0.001208,0.001208,0.001208
162,17150.3,1.80255,0.88872,1.09587,0.91345,0.72427,0.84666,0.35519,1.95417,1.1264,1.15279,0.00120305,0.00120305,0.00120305
163,17245.8,1.82155,0.90571,1.09075,0.95963,0.93231,0.94984,0.42348,1.87749,0.88508,1.12544,0.0011981,0.0011981,0.0011981
164,17341.4,1.77246,0.92243,1.06593,0.94386,0.91176,0.95362,0.4376,1.85957,0.83295,1.11907,0.00119315,0.00119315,0.00119315
165,17439.6,1.80657,0.91209,1.07529,0.92746,0.87255,0.90402,0.38373,1.99972,0.905,1.15546,0.0011882,0.0011882,0.0011882
166,17537,1.84884,0.88982,1.11102,0.70905,0.6929,0.7296,0.29129,2.1028,1.36473,1.20841,0.00118325,0.00118325,0.00118325
167,17635.6,1.80198,0.8883,1.06298,0.56694,0.61765,0.61339,0.21324,2.20553,1.60283,1.24384,0.0011783,0.0011783,0.0011783
168,17731.7,1.7913,0.92114,1.06177,0.65439,0.67647,0.68861,0.27881,2.00411,1.32241,1.17725,0.00117335,0.00117335,0.00117335
169,17827.8,1.81433,0.91423,1.12206,0.88434,0.82457,0.89864,0.37061,1.92142,1.03098,1.14313,0.0011684,0.0011684,0.0011684
170,17924.6,1.74297,0.88536,1.07203,0.93511,0.88235,0.93318,0.42205,1.83981,0.89058,1.11484,0.00116345,0.00116345,0.00116345
171,18019.9,1.87649,0.90751,1.1103,0.8988,0.87255,0.92156,0.4225,1.90412,0.9684,1.12229,0.0011585,0.0011585,0.0011585
172,18115.3,1.77322,0.91397,1.07917,0.946,0.91176,0.95297,0.4191,1.89286,0.90863,1.12958,0.00115355,0.00115355,0.00115355
173,18211.5,1.81219,0.88749,1.1143,0.92542,0.91176,0.92782,0.40729,1.88709,0.92545,1.1195,0.0011486,0.0011486,0.0011486
